Tweets,Classification path,Level 1 label,Level 1 probability
2017-11-27 16:22:48 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:22:40 HOUSTON  PVI Rating on winning their next game: 62.28% #Rockets,/Positive/,Positive,0.503
2017-11-27 16:22:38 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:22:37 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:22:08 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:22:03 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:21:39 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:21:38 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:20:50 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:20:49 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:20:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:20:36 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.684
2017-11-27 16:20:35 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.684
2017-11-27 16:20:27 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:19:57 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:19:55 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:19:49 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:19:36 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:19:27 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:19:26 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
"2017-11-27 16:19:21 RT @HouseOfHouston: #Rockets (15-4) vs. #WeGoHard (7-12), facing a team with a mountain of injuries to a point of futility on their offenseâ€_",/Positive/,Positive,0.459
2017-11-27 16:19:18 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:19:14 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:18:44 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:18:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:17:47 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:17:42 @espn The concept of having the #rockets and #Celtics  above the #warriors https://t.co/WURzseHT3c,/Positive/,Positive,0.356
2017-11-27 16:17:40 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:17:26 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:16:56 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:16:52 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:16:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:16:20 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:16:13 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:16:07 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:16:06 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:15:33 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
"2017-11-27 16:15:16 The Houston #Rockets, Wayne Ellington and J.J. Redick are this weeks JBL Top 3-Point Performers. https://t.co/jmcjo0Ppo7 #NBAVideo",/Positive/,Positive,0.465
2017-11-27 16:15:15 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:15:14 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:15:09 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:14:04 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:58 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:47 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:13:31 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:13:28 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:16 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:14 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:05 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:04 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:13:04 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:57 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:48 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:41 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:24 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:15 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:07 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:03 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:12:00 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:11:42 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:11:37 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:11:06 Updated #NBA Power Rankings - https://t.co/ObPnpHKWrl,/Negative/,Negative,0.456
1. #Celtics ,/Neutral/,Neutral,0.611
2. #Warriors ,/Neutral/,Neutral,0.54
3. #Rockets ,/Positive/,Positive,0.522
4. #Cavs ,/Neutral/,Neutral,0.667
5. #Spurs https://t.co/pIPBoyU2yP,/Neutral/,Neutral,0.569
2017-11-27 16:11:04 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:11:04 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:11:03 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:10:52 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:10:38 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.684
2017-11-27 16:10:09 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:10:05 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:10:00 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:09:57 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:09:46 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:09:21 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:09:14 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:09:01 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:55 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:54 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:47 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:08:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:21 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:17 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:13 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:10 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:04 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:08:00 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:59 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:42 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:36 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:07:23 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:23 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:22 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:20 #Rockets ...CP3's 51 assists are the most for any player in their first 5 games with the HoustonRockets! https://t.co/4dPRt5JPEH,/Positive/,Positive,0.614
2017-11-27 16:07:16 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:11 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:10 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:07:07 #Rockets ...CP3's 51 assists are the most for any player in their first 5 games with the HoustonRockets! https://t.co/daJ8vt59fZ #NBA,/Positive/,Positive,0.577
2017-11-27 16:06:56 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:06:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:06:13 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:59 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:57 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:55 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:53 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:36 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:05:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:05:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:05:32 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:05:30 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:05:25 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:18 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:16 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:08 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:07 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:05 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:04 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:03 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:01 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:01 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:05:00 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:04:58 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:04:37 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:04:20 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:04:19 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:04:11 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
"2017-11-27 16:04:07 #Rockets (15-4) vs. #WeGoHard (7-12), facing a team with a mountain of injuries to a point of futility on their offâ€_ https://t.co/9xgEJziFC7",/Positive/,Positive,0.453
2017-11-27 16:03:54 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:03:52 RT @nbastats: Chris Paul has 51 AST through his first 5 games on the #Rockets.,/Positive/,Positive,0.525
That's the most for any player in @HoustonRockets history oâ€_,/Positive/,Positive,0.451
2017-11-27 16:03:51 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
"2017-11-27 16:03:49 #Rockets (15-4) vs. #WeGoHard (7-12), facing a team with a mountain of injuries to a point of futility on their offâ€_ https://t.co/iYw145292X",/Positive/,Positive,0.453
2017-11-27 16:03:47 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:03:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:03:38 RT @NBA: James Harden fuels #Rockets with 37 points and 10 assists! https://t.co/RjwVVbheXs,/Positive/,Positive,0.491
2017-11-27 16:03:37 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:03:33 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:03:32 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:03:30 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:03:30 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:03:27 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:03:25 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:03:21 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:03:09 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:02:43 RT @nbastats: Chris Paul has 51 AST through his first 5 games on the #Rockets.,/Positive/,Positive,0.525
That's the most for any player in @HoustonRockets history oâ€_,/Positive/,Positive,0.451
2017-11-27 16:02:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:02:21 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:02:18 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
